run_id,agent,env,trial,state,sharpe,mean_pnl,std_pnl,n_train_steps,n_eval_episodes,p_learning_rate,p_n_steps,p_batch_size,p_n_epochs,p_gamma,p_ent_coef,p_clip_range,p_gae_lambda
tuned_v1,SACAgent,OURegimeEnv,18,COMPLETE,0.021987,0.1159,5.2707,10000,5,0.002766515799356444,200000,64,0.0250079921854726,0.9141584241652352,3
tuned_v1,LSTMSACAgent,OUJumpRegimeEnv,26,COMPLETE,-0.531143,-23.2892,43.8472,10000,5,2.912746303743904e-05,50000,64,0.026695864939557997,0.9579941512357176,2,small
tuned_v1,SACAgent,OURegimeEnv,19,COMPLETE,0.466644,14.7272,31.5598,10000,5,0.0007787637319455874,200000,64,0.04617320465185008,0.9327985321468463,2
tuned_v1,LSTMSACAgent,OUJumpRegimeEnv,27,COMPLETE,0.688873,17.2676,25.0665,10000,5,0.001162655554745725,50000,256,0.006345227580189256,0.9996833196408292,3,large
tuned_v1,LSTMSACAgent,OUJumpRegimeEnv,28,COMPLETE,-0.28403,-3.4873,12.2779,10000,5,0.0002835984967145834,50000,128,0.010915718725913334,0.9845329971162887,4,medium
tuned_v1,SACAgent,OURegimeEnv,20,COMPLETE,-0.171617,-2.4641,14.3581,10000,5,0.0023839077176718254,200000,64,0.015276352306246785,0.9585968225569007,1
tuned_v1,LSTMSACAgent,OUJumpRegimeEnv,29,COMPLETE,-0.040522,-2.1222,52.3719,10000,5,0.0005778408681148326,200000,512,0.004273940303843005,0.9675217713368004,3,small
tuned_v1,SACAgent,OURegimeEnv,21,COMPLETE,0.281241,7.7943,27.714,10000,5,0.004291645040179073,200000,128,0.00809788190287228,0.9027207594606232,4
tuned_v1,SACAgent,OURegimeEnv,22,COMPLETE,-0.709613,-8.4897,11.9638,10000,5,0.0001894559519086678,50000,256,0.00532414104220537,0.9156906689063796,4
tuned_v1,SACAgent,OURegimeEnv,23,COMPLETE,-0.851059,-11.0414,12.9738,10000,5,0.0060329369846310425,100000,64,0.013125166508349507,0.9114163392939715,4
tuned_v1,SACAgent,OURegimeEnv,24,COMPLETE,-0.643076,-12.236,19.0274,10000,5,0.0010674067045324655,200000,256,0.022826656202454124,0.9211153338581123,4
tuned_v1,SACAgent,OURegimeEnv,25,COMPLETE,-0.263199,-7.3391,27.8842,10000,5,0.0036038007048755623,50000,128,0.00789412435479008,0.9015021211625688,3
tuned_v1,SACAgent,OURegimeEnv,26,COMPLETE,-0.571729,-4.1637,7.2827,10000,5,0.001688378061683848,200000,64,0.0025712870440337,0.9273766265064195,4
tuned_v1,SACAgent,OURegimeEnv,27,COMPLETE,0.750046,20.2117,26.9473,10000,5,0.006071724014553459,200000,512,0.005087424135091014,0.9381649411597813,3
tuned_v1,SACAgent,OURegimeEnv,28,COMPLETE,0.588408,15.0801,25.6286,10000,5,0.0006633937167962178,200000,512,0.0050183041911643035,0.9403197843060298,3
tuned_v1,SACAgent,OURegimeEnv,29,COMPLETE,0.076695,0.4921,6.4158,10000,5,0.00024904251774129444,200000,512,0.010236844152016259,0.9510454034168039,2
tuned_v1,SACAgent,OUJumpRegimeEnv,0,COMPLETE,0.724441,10.1685,14.0364,10000,5,0.0001329291894316216,50000,512,0.010502105436744277,0.9708072577796045,1
tuned_v1,SACAgent,OUJumpRegimeEnv,1,COMPLETE,-0.85162,-9.2367,10.8461,10000,5,0.008123245085588688,50000,256,0.003124565071260871,0.9611852894722379,1
tuned_v1,SACAgent,OUJumpRegimeEnv,2,COMPLETE,0.152537,2.82,18.487,10000,5,7.52374288453485e-05,200000,256,0.010769622478263132,0.9170524123687291,1
tuned_v1,SACAgent,OUJumpRegimeEnv,3,COMPLETE,-0.079962,-3.1857,39.84,10000,5,0.007025166339242158,50000,128,0.0069389014127393955,0.9034388521115219,4
tuned_v1,SACAgent,OUJumpRegimeEnv,4,COMPLETE,0.602798,9.5896,15.9085,10000,5,5.9750279999602906e-05,50000,256,0.03946212980759095,0.9894827350427648,3
tuned_v1,SACAgent,OUJumpRegimeEnv,5,COMPLETE,1.376854,10.7007,7.7718,10000,5,0.00582938454299474,100000,512,0.004037506188440755,0.9280934509687381,3
tuned_v1,SACAgent,OUJumpRegimeEnv,6,COMPLETE,0.25994,5.2845,20.3296,10000,5,2.6471141828218167e-05,200000,512,0.01588288621197004,0.9729007168040987,4
tuned_v1,SACAgent,OUJumpRegimeEnv,7,COMPLETE,0.189811,3.1501,16.5959,10000,5,1.6677615430197892e-05,200000,64,0.003568426123255425,0.9729606178338064,3
tuned_v1,SACAgent,OUJumpRegimeEnv,8,COMPLETE,0.468113,14.5069,30.9902,10000,5,0.0045881565491609705,200000,256,0.0077287168618517844,0.942754101835855,1
tuned_v1,SACAgent,OUJumpRegimeEnv,9,COMPLETE,0.289489,7.9962,27.6217,10000,5,2.1070472806578224e-05,100000,128,0.019215811115723028,0.9228798165491623,1
tuned_v1,SACAgent,OUJumpRegimeEnv,10,COMPLETE,0.575794,14.3057,24.8452,10000,5,0.0009720712398212428,100000,512,0.0010727948694969763,0.9397209076364462,2
tuned_v1,SACAgent,OUJumpRegimeEnv,11,COMPLETE,-0.615518,-8.3893,13.6297,10000,5,0.0003816638619629037,100000,512,0.0032984613028966174,0.9967536434376217,2
tuned_v1,SACAgent,OUJumpRegimeEnv,12,COMPLETE,0.507416,8.4602,16.673,10000,5,0.0012212563815040122,100000,512,0.001201258457019169,0.9549050284482976,3
tuned_v1,SACAgent,OUJumpRegimeEnv,13,COMPLETE,0.206668,4.7563,23.0144,10000,5,0.000159754267808109,50000,512,0.004992612919817524,0.9276411328046377,2
tuned_v1,SACAgent,OUJumpRegimeEnv,14,COMPLETE,-0.161212,-2.6518,16.4492,10000,5,0.0018324860312099811,100000,64,0.0021520867221048188,0.9763348611349891,3
tuned_v1,SACAgent,OUJumpRegimeEnv,15,COMPLETE,0.28206,2.2293,7.9037,10000,5,0.0004805538187930551,50000,512,0.030460030701941598,0.9351379876049832,2
tuned_v1,SACAgent,OUJumpRegimeEnv,16,COMPLETE,0.501357,9.7217,19.3908,10000,5,0.0001377376975923784,100000,512,0.012280663615884242,0.9077079875601044,4
tuned_v1,SACAgent,OUJumpRegimeEnv,17,COMPLETE,-0.540945,-8.9632,16.5696,10000,5,0.002552384069709507,50000,512,0.006318597186360756,0.958959850184576,2
tuned_v1,SACAgent,OUJumpRegimeEnv,18,COMPLETE,-0.331545,-4.8842,14.7316,10000,5,0.0005889323032193384,100000,64,0.0018560554351096609,0.9477467519102116,3
tuned_v1,SACAgent,OUJumpRegimeEnv,19,COMPLETE,-0.322676,-12.1416,37.6278,10000,5,0.00014794064166295852,50000,128,0.02277942533664579,0.9840537191728312,4
tuned_v1,SACAgent,OUJumpRegimeEnv,20,COMPLETE,-0.902899,-9.1787,10.1658,10000,5,4.732720979123829e-05,100000,512,0.010441714346034976,0.9152283109350166,1
tuned_v1,SACAgent,OUJumpRegimeEnv,21,COMPLETE,-0.388776,-1.5938,4.0996,10000,5,7.206683516485093e-05,50000,256,0.040517390359736734,0.999904479743262,3
tuned_v1,SACAgent,OUJumpRegimeEnv,22,COMPLETE,-0.270728,-8.3186,30.727,10000,5,0.00024306198947341432,50000,256,0.04300820516521993,0.9840112041827467,3
tuned_v1,SACAgent,OUJumpRegimeEnv,23,COMPLETE,0.543299,5.048,9.2913,10000,5,1.0782287272670793e-05,50000,256,0.004858540700032929,0.9898298266818917,3
tuned_v1,SACAgent,OUJumpRegimeEnv,24,COMPLETE,1.977443,19.343,9.7818,10000,5,4.5164594450094275e-05,50000,512,0.023984499817924658,0.9642765454485911,2
tuned_v1,SACAgent,OUJumpRegimeEnv,25,COMPLETE,0.465937,9.5423,20.4798,10000,5,4.354095344019511e-05,50000,512,0.01528292593907293,0.96552379282625,2
tuned_v1,SACAgent,OUJumpRegimeEnv,26,COMPLETE,2.438372,21.8669,8.9678,10000,5,0.00024601676572714483,50000,512,0.02758639173612213,0.9505560754075149,1
tuned_v1,SACAgent,OUJumpRegimeEnv,27,COMPLETE,-1.267165,-5.0522,3.987,10000,5,0.00333367175175128,50000,512,0.031989207308036414,0.9502138626131658,2
tuned_v1,SACAgent,OUJumpRegimeEnv,28,COMPLETE,-0.403946,-8.8104,21.8108,10000,5,0.0002571059086563559,200000,512,0.023455701964746962,0.9358889269593259,2
tuned_v1,SACAgent,OUJumpRegimeEnv,29,COMPLETE,0.236927,2.8167,11.8886,10000,5,0.0010368055922793178,100000,512,0.02710083585848568,0.9298726164296542,1
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,0,COMPLETE,0.076806,0.9674,12.5948,0,20,0.05611516415334506,4.352615870509424,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,1,COMPLETE,-0.136651,-1.226,8.9717,0,20,0.29106359131330695,1.6165583124257588,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,2,COMPLETE,0.344785,3.0533,8.8558,0,20,0.020513382630874502,0.4652891917068757,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,3,COMPLETE,0.301192,4.1048,13.6285,0,20,0.01306673923805328,3.4312905594108605,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,4,COMPLETE,0.004398,0.0704,16.0058,0,20,0.1593052261624101,2.199271511274523,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,5,COMPLETE,0.198615,3.9239,19.756,0,20,0.010994335574766204,4.5941417903513875,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,22,COMPLETE,-0.375526,-4.2527,11.3246,30000,5,medium,0.002373211966007295,1024,128,4,0.9584786930330714,8.699683544684444e-05,0.3,0.8803225940936805,32,1
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,6,COMPLETE,-0.240897,-2.2152,9.1956,0,20,0.46225890010208287,0.5452146684780458,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,7,COMPLETE,-0.03267,-0.3974,12.1637,0,20,0.02310201887845294,0.5025899797991104,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,8,COMPLETE,-0.682305,-5.4461,7.982,0,20,0.04059611610484305,1.3130892460624786,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,9,COMPLETE,0.410997,6.2706,15.2572,0,20,0.0730953983591291,0.6807054308288807,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,23,COMPLETE,0.659548,31.3555,47.541,30000,5,medium,0.0035847338649763775,1024,128,4,0.9271855252390971,2.318566842635835e-05,0.3,0.8428743271197622,32,1
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,10,COMPLETE,-0.102676,-1.1325,11.0302,0,20,0.11044508862778088,0.8271276565078161,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,11,COMPLETE,0.195669,2.2048,11.2682,0,20,0.04268076154091615,0.3149128290053539,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,12,COMPLETE,0.17939,1.7457,9.7315,0,20,0.07765322456003354,0.7585789513227623,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,13,COMPLETE,-0.050158,-0.5013,9.995,0,20,0.02721589893298473,0.30860248922881006,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,24,COMPLETE,0.28636,4.2508,14.8443,30000,5,medium,0.005174326853765843,1024,128,4,0.9286169140582333,2.2091517098971168e-05,0.3,0.8417382373062386,32,1
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,14,COMPLETE,0.065793,0.8187,12.4433,0,20,0.7832921114568387,0.7847000536234122,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,15,COMPLETE,-0.249516,-1.3978,5.602,0,20,0.02190633775261235,0.5118754432495956,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,16,COMPLETE,-0.037652,-0.2426,6.4435,0,20,0.17103879013094078,0.42342658004882366,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,17,COMPLETE,0.207951,3.3221,15.9753,0,20,0.08819176073569912,0.9186342797537103,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,18,COMPLETE,0.301195,2.9521,9.8013,0,20,0.017362166982993945,1.1682927055509074,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,25,COMPLETE,0.127774,1.6133,12.6259,30000,5,medium,0.0011606159532098611,1024,128,5,0.9285115642376629,1.0174928032523812e-05,0.3,0.8048236638810391,32,1
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,19,COMPLETE,0.225896,2.2195,9.8254,0,20,0.03522610482738408,0.40026722867600706,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,20,COMPLETE,0.587772,4.0787,6.9392,0,20,0.0611778258693677,0.6242098735844663,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,21,COMPLETE,-0.223916,-2.8969,12.9376,0,20,0.06149818899343954,0.6493821939623591,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,22,COMPLETE,0.331022,2.3527,7.1075,0,20,0.13649310653248758,0.6327516895737446,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,26,COMPLETE,0.074629,0.9305,12.4677,30000,5,small,0.004049569871006871,1024,128,3,0.9382852952022268,5.240265091579066e-05,0.3,0.8719377152229396,32,1
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,23,COMPLETE,0.118839,1.6466,13.8559,0,20,0.25939896202125545,1.0227388623965097,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,24,COMPLETE,0.212033,1.9975,9.4205,0,20,0.05782448604334703,0.3940023608752054,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,25,COMPLETE,-0.111045,-1.3258,11.939,0,20,0.032264441422519975,0.6504611173568813,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,26,COMPLETE,0.179318,1.9756,11.0174,0,20,0.01872086020817759,1.9395615676906117,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,27,COMPLETE,0.074496,0.552,7.4098,0,20,0.23793537960598538,0.46994159151399034,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,28,COMPLETE,0.310924,2.8903,9.2958,0,20,0.07570483849641606,0.3535026999200138,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,29,COMPLETE,-0.033931,-0.3683,10.855,0,20,0.05063088652507778,0.5976632486031088,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,27,COMPLETE,-0.651965,-8.2429,12.6432,30000,5,medium,0.00896696681942194,1024,128,5,0.9004361587126057,2.315255431868115e-05,0.3,0.8485453627178119,64,2
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,30,COMPLETE,0.043091,0.4723,10.9595,0,20,0.09504126230680955,1.1035820107325645,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,31,COMPLETE,-0.246832,-1.7924,7.2618,0,20,0.13109833200274268,0.6704869699249868,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,32,COMPLETE,0.249296,1.7293,6.9367,0,20,0.17360959376106655,1.3629504917218422,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,33,COMPLETE,0.107766,1.0579,9.8169,0,20,0.38734240440011214,0.732734234711851,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,34,COMPLETE,0.039697,0.5488,13.8253,0,20,0.1232961850711417,2.9677491201162938,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,28,COMPLETE,0.175785,5.3668,30.5302,30000,5,medium,0.00040860307252479867,1024,128,3,0.9530973245851432,2.3353809287672644e-05,0.3,0.821027597735595,128,1
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,35,COMPLETE,0.511591,4.6467,9.0829,0,20,0.07232734170055304,0.9146541988804135,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,36,COMPLETE,0.372496,2.217,5.9516,0,20,0.013415817310774462,0.9015176143307161,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,37,COMPLETE,-0.483317,-5.2103,10.7804,0,20,0.010097564156391374,0.9327177565994058,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,38,COMPLETE,0.357939,3.145,8.7865,0,20,0.06588329967330672,1.7458062198273498,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,39,COMPLETE,-0.095442,-1.6605,17.3985,0,20,0.013381562699821103,1.3475149717040018,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,29,COMPLETE,-0.142715,-2.7612,19.3479,30000,5,tiny,3.772908157527615e-05,1024,64,3,0.9219131246210965,0.0003042020145676351,0.1,0.8955328887964095,32,2
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,40,COMPLETE,0.142456,1.3681,9.6037,0,20,0.04921396100620268,0.8956501629664689,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,41,COMPLETE,0.166171,1.6008,9.6336,0,20,0.062282106458977,1.8956308639892545,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,42,COMPLETE,0.143466,2.4122,16.8139,0,20,0.074543939747852,1.6186312658766069,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,43,COMPLETE,0.433133,5.972,13.7879,0,20,0.029037618136465985,1.0429627218884077,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,44,COMPLETE,0.455926,5.3145,11.6565,0,20,0.014024225950888043,1.0508860636935053,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,45,COMPLETE,-0.133726,-1.1978,8.9567,0,20,0.04221941716025355,1.0729449051850137,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,46,COMPLETE,-0.132556,-1.328,10.0187,0,20,0.02743488271944799,0.5601979890153992,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,47,COMPLETE,0.186282,2.456,13.1844,0,20,0.015196709343953996,0.7351967778089668,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMVanillaEnv,30,COMPLETE,-0.129149,-4.4976,34.8245,30000,5,small,0.001309013870166924,256,256,7,0.9385213235571386,6.755601357561492e-05,0.2,0.8638909324698076,256,1
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,48,COMPLETE,0.358535,5.1642,14.4036,0,20,0.030867472356706848,1.2433505399427678,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMVanillaEnv,49,COMPLETE,0.412949,6.6786,16.173,0,20,0.025793512753648447,1.5268248089591574,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,0,COMPLETE,0.538346,5.4378,10.1009,0,20,0.05611516415334506,4.352615870509424,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,1,COMPLETE,0.189451,1.4616,7.7149,0,20,0.29106359131330695,1.6165583124257588,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,2,COMPLETE,-0.188117,-2.1564,11.4628,0,20,0.020513382630874502,0.4652891917068757,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMJumpEnv,0,COMPLETE,-0.494504,-7.169,14.4973,30000,5,small,0.0006251373574521745,256,64,2,0.9969909852161994,0.01199997548035081,0.1,0.8608484485919076,256,1
tuned_v1,ASClosedFormAgent,ABMJumpEnv,3,COMPLETE,0.405839,2.704,6.6627,0,20,0.01306673923805328,3.4312905594108605,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,4,COMPLETE,0.382814,3.8279,9.9993,0,20,0.1593052261624101,2.199271511274523,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,5,COMPLETE,-0.02157,-0.2659,12.3268,0,20,0.010994335574766204,4.5941417903513875,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,6,COMPLETE,0.303445,3.08,10.1503,0,20,0.46225890010208287,0.5452146684780458,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,7,COMPLETE,0.275195,4.2464,15.4303,0,20,0.02310201887845294,0.5025899797991104,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,8,COMPLETE,-0.112325,-1.2685,11.293,0,20,0.04059611610484305,1.3130892460624786,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMJumpEnv,1,COMPLETE,0.371573,6.1436,16.5341,30000,5,medium,0.0022673986523780395,1024,128,2,0.9948885537253334,0.03731160452474314,0.1,0.9368466053024314,128,2
tuned_v1,ASClosedFormAgent,ABMJumpEnv,9,COMPLETE,0.039249,0.204,5.197,0,20,0.0730953983591291,0.6807054308288807,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,10,COMPLETE,-0.152945,-1.2197,7.9749,0,20,0.7767353816237041,2.6280895589110402,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,11,COMPLETE,0.196232,0.9326,4.7523,0,20,0.07717928116999083,4.6268308571729735,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,12,COMPLETE,-0.217594,-2.2612,10.3919,0,20,0.01155883969755037,3.047015985602766,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,13,COMPLETE,0.186626,2.6927,14.4281,0,20,0.03961561446047621,0.9049807268014958,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,14,COMPLETE,0.421335,5.62,13.3386,0,20,0.16582286129423884,0.3113301843432617,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,15,COMPLETE,0.151715,1.1332,7.4695,0,20,0.15974747874336337,0.3148682524902795,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,16,COMPLETE,-0.02559,-0.2438,9.5252,0,20,0.15283050581055965,0.9537278116552335,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,17,COMPLETE,0.167692,2.1384,12.7517,0,20,0.2930055031824378,0.3173916291872537,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMJumpEnv,2,COMPLETE,0.616403,5.1936,8.4257,30000,5,small,0.00036324869566766035,1024,128,7,0.9921874235023117,2.1248638632431267e-05,0.3,0.8777354579378964,64,2
tuned_v1,ASClosedFormAgent,ABMJumpEnv,18,COMPLETE,0.070858,1.0627,14.9977,0,20,0.04378534147428804,1.745506514757324,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,19,COMPLETE,0.405372,2.4914,6.146,0,20,0.1162152133953149,0.8926942724002809,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,20,COMPLETE,0.079952,1.0621,13.284,0,20,0.2942196784094902,1.3243026107987383,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,21,COMPLETE,0.298356,2.6185,8.7763,0,20,0.02096848695240156,3.4862168427931013,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,22,COMPLETE,0.057185,1.1964,20.9218,0,20,0.05818783971484056,3.6728486182359332,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,23,COMPLETE,0.109004,1.3146,12.0603,0,20,0.02907014771828877,2.223568136972773,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,24,COMPLETE,0.025142,0.1552,6.1719,0,20,0.014613090345417178,4.942421151489073,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,25,COMPLETE,0.612965,4.9723,8.1119,0,20,0.11856031417885965,3.7018830557876945,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,26,COMPLETE,0.074447,0.4303,5.7805,0,20,0.10273031244602085,2.3723192465255716,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,27,COMPLETE,0.270333,4.3364,16.0411,0,20,0.20242318970921153,1.8399880013983632,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,28,COMPLETE,0.263966,2.994,11.3422,0,20,0.07781778327094654,0.40247043802314425,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,29,COMPLETE,-0.112471,-1.5395,13.6882,0,20,0.41317312878129486,2.6849633359320566,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,30,COMPLETE,-0.069558,-0.7399,10.6375,0,20,0.05523607910347887,0.6771835850366674,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,31,COMPLETE,0.032613,0.3678,11.2784,0,20,0.22883903855686166,3.7767568674497323,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,32,COMPLETE,0.047123,0.5279,11.203,0,20,0.12201185323248466,4.019291051577621,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,33,COMPLETE,0.112361,1.282,11.41,0,20,0.01652690901013673,3.114850738622911,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,34,COMPLETE,-0.059564,-0.7138,11.9833,0,20,0.03066925406370417,3.082088860913656,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,35,COMPLETE,-0.406166,-4.3641,10.7447,0,20,0.21843441665589095,1.9846617002082585,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,36,COMPLETE,-0.015647,-0.1625,10.3885,0,20,0.39174531547929053,4.137408520388013,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,37,COMPLETE,0.470896,5.5715,11.8316,0,20,0.5772894621737201,1.489649355873163,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,38,COMPLETE,0.077905,0.5809,7.4566,0,20,0.878643785310942,1.0571781611501134,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMJumpEnv,3,COMPLETE,0.234345,2.9226,12.4712,30000,5,small,0.009133995846860976,256,64,8,0.907404465173409,0.00021181366627251398,0.2,0.8661796049705298,256,2
tuned_v1,ASClosedFormAgent,ABMJumpEnv,39,COMPLETE,-0.100085,-0.7977,7.9699,0,20,0.479815621654593,1.6082214222775544,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,40,COMPLETE,0.241222,2.8836,11.954,0,20,0.594631247883146,1.4951052627836732,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,41,COMPLETE,0.362093,2.9907,8.2595,0,20,0.15940877942518,0.6500548259139647,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,42,COMPLETE,0.170022,2.844,16.7272,0,20,0.05651816307779514,2.7359598670381526,20.0,1.0,20
tuned_v1,LSTMPPOAgent,GBMJumpEnv,4,COMPLETE,1.052856,11.9314,11.3324,30000,5,tiny,0.0013795402040204172,1024,128,2,0.9107891426993304,1.3069398946749283e-05,0.1,0.9815132947852186,128,1
tuned_v1,ASClosedFormAgent,ABMJumpEnv,43,COMPLETE,0.571058,4.5482,7.9645,0,20,0.08894971214593117,4.2753209079350984,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,44,COMPLETE,0.114295,1.0998,9.6224,0,20,0.09520857498458639,4.27328538686367,20.0,1.0,20
tuned_v1,ASClosedFormAgent,ABMJumpEnv,45,COMPLETE,0.598438,5.5287,9.2385,0,20,0.08841763318941463,4.985210207482324,20.0,1.0,20
